	qid	docid
6582	3747	479240
6583	3750	452544
6584	3750	3110
6585	3750	463105
6586	3750	44843
6587	3750	17469
6588	3750	493576
6589	3750	132
6590	3752	476763
6591	3753	383102
6592	3753	81343
6593	3753	466338
6594	3753	524912
6595	3753	115678
6596	3754	598030
6597	3754	309358
6598	3754	304007
6599	3754	575359
6600	3754	540553
6601	3754	231521
6602	3754	235322
6603	3754	122513
6604	3754	379419
6605	3755	313039
6606	3755	314691
6607	3756	557870
6608	3756	428689
6609	3756	158965
6610	3756	321196
6611	3757	380557
6612	3757	321281
6613	3758	156816
6614	3759	527966
6615	3759	67167
6616	3759	522358
6617	3760	229777
6618	3761	217222
6619	3761	357934
6620	3762	280530
6621	3762	137267
6622	3762	246253
6623	3762	363753
6624	3763	162562
6625	3763	484904
6626	3763	578615
6627	3763	438525
6628	3763	4031
6629	3763	511707
6630	3763	31574
6631	3764	121465
6632	3764	370635
6633	3766	389179
6634	3766	67356
6635	3766	198412
6636	3766	555767
6637	3766	308549
6638	3766	228997
6639	3766	91045
6640	3766	558088
6641	3766	33445
6642	3766	21225
6643	3767	368679
6644	3767	153922
6645	3767	392060
6646	3767	520395
6647	3767	320246
6648	3768	589986
6649	3768	57000
6650	3768	539244
6651	3768	491528
6652	3769	240038
6653	3769	362037
6654	3769	382063
6655	3769	113110
6656	3769	562412
6657	3769	517215
6658	3769	562495
6659	3771	521712
6660	3771	128471
6661	3771	488948
6662	3771	198349
6663	3771	217683
6664	3771	49601
6665	3773	236177
6666	3774	196997
6667	3774	176383
6668	3774	580642
6669	3774	261825
6670	3774	346537
6671	3774	133193
6672	3774	526817
6673	3774	358213
6674	3774	355686
6675	3779	145238
6676	3779	580147
6677	3779	249831
6678	3781	131959
6679	3781	413328
6680	3783	585341
6681	3783	354409
6682	3783	78787
6683	3783	479376
6684	3785	382571
6685	3785	473292
6686	3785	410313
6687	3785	349160
6688	3785	385078
6689	3785	433478
6690	3785	195067
6691	3787	366597
6692	3789	459724
6693	3789	274573
6694	3789	492856
6695	3789	571131
6696	3790	549394
6697	3790	169316
6698	3790	281599
6699	3790	445263
6700	3790	22378
6701	3790	432961
6702	3790	544358
6703	3790	197779
6704	3790	157190
6705	3791	327432
6706	3791	577201
6707	3791	212222
6708	3793	273721
6709	3793	480426
6710	3793	254958
6711	3793	190497
6712	3795	355084
6713	3797	300133
6714	3798	240894
6715	3798	437409
6716	3798	180404
6717	3798	75658
6718	3798	217438
6719	3798	305794
6720	3798	479398
6721	3798	471825
6722	3801	390529
6723	3801	307776
6724	3802	181616
6725	3802	344530
6726	3803	395021
6727	3803	340620
6728	3803	335859
6729	3804	410459
6730	3805	244418
6731	3805	241501
6732	3807	54189
6733	3807	526106
6734	3809	473957
6735	3810	377784
6736	3811	410453
6737	3811	437823
6738	3811	387906
6739	3812	466507
6740	3812	562612
6741	3812	102651
6742	3812	35282
6743	3813	454867
6744	3813	391361
6745	3814	460457
6746	3814	325808
6747	3815	164200
6748	3816	537783
6749	3816	540462
6750	3816	464297
6751	3816	524949
6752	3816	456373
6753	3817	251300
6754	3817	463301
6755	3817	381655
6756	3817	590535
6757	3818	400016
6758	3818	438103
6759	3818	58206
6760	3818	199937
6761	3819	367391
6762	3820	377547
6763	3821	188497
6764	3821	14185
6765	3822	305907
6766	3822	385090
6767	3822	418900
6768	3822	308837
6769	3826	91688
6770	3826	563326
6771	3826	291376
6772	3826	456587
6773	3828	277714
6774	3828	461456
6775	3828	22961
6776	3829	523850
6777	3829	291438
6778	3830	54952
6779	3831	458485
6780	3831	22599
6781	3832	8464
6782	3832	18209
6783	3832	132684
6784	3832	264994
6785	3832	475906
6786	3832	422560
6787	3832	385468
6788	3833	205791
6789	3833	8200
6790	3834	599159
6791	3834	350162
6792	3835	564069
6793	3835	533576
6794	3835	345597
6795	3835	334463
6796	3837	345533
6797	3838	5180
6798	3838	556079
6799	3838	231662
6800	3838	192738
6801	3838	264023
6802	3838	125601
6803	3838	188289
6804	3838	152603
6805	3838	505617
6806	3838	459677
6807	3838	495153
6808	3839	314679
6809	3839	319043
6810	3839	318132
6811	3839	429627
6812	3840	228871
6813	3840	536463
6814	3840	301792
6815	3840	296165
6816	3840	524226
6817	3841	525360
6818	3841	486828
6819	3843	30322
6820	3844	181360
6821	3844	497530
6822	3845	450184
6823	3846	87696
6824	3847	557199
6825	3847	450830
6826	3853	375537
6827	3854	466213
6828	3854	477476
6829	3855	151810
6830	3856	370496
6831	3856	216515
6832	3856	30191
6833	3856	115548
6834	3857	489199
6835	3857	301833
6836	3857	406109
6837	3857	564553
6838	3858	13215
6839	3859	230261
6840	3860	292324
6841	3861	345388
6842	3861	451737
6843	3861	67625
6844	3861	217124
6845	3861	556421
6846	3862	435825
6847	3862	243839
6848	3863	587636
6849	3863	525322
6850	3863	588029
6851	3864	323932
6852	3864	474705
6853	3864	379445
6854	3864	537857
6855	3864	470761
6856	3864	302420
6857	3865	456098
6858	3865	572796
6859	3865	440609
6860	3865	7432
6861	3865	444590
6862	3865	123549
6863	3865	120691
6864	3865	498775
6865	3865	571801
6866	3865	550813
6867	3865	89161
6868	3865	86752
6869	3865	533933
6870	3869	543607
6871	3869	398258
6872	3869	439474
6873	3869	339365
6874	3869	435006
6875	3869	86245
6876	3871	137736
6877	3871	126675
6878	3871	503734
6879	3871	366847
6880	3871	107819
6881	3872	314988
6882	3872	541595
6883	3872	380103
6884	3872	181657
6885	3872	169632
6886	3872	341912
6887	3872	301643
6888	3872	22483
6889	3872	167082
6890	3872	31413
6891	3872	578340
6892	3872	380368
6893	3872	565361
6894	3872	536503
6895	3873	215568
6896	3873	84853
6897	3875	136315
6898	3875	249859
6899	3877	146947
6900	3877	166220
6901	3877	528475
6902	3877	208916
6903	3878	33987
6904	3878	230297
6905	3879	552343
6906	3879	446877
6907	3879	380851
6908	3879	189680
6909	3880	325470
6910	3881	37133
6911	3881	505461
6912	3882	447593
6913	3882	256261
6914	3883	371188
6915	3883	565115
6916	3883	358661
6917	3883	192958
6918	3883	31301
6919	3883	482141
6920	3883	241458
6921	3883	432067
6922	3883	137449
6923	3885	79105
6924	3885	498676
6925	3886	477143
6926	3886	92516
6927	3886	401753
6928	3886	578261
6929	3886	247895
6930	3886	506447
6931	3886	133522
6932	3887	93157
6933	3887	295465
6934	3887	528970
6935	3887	168613
6936	3887	208261
6937	3887	434394
6938	3887	81188
6939	3888	307083
6940	3888	319213
6941	3888	239632
6942	3890	496921
6943	3891	337736
6944	3891	384345
6945	3891	547553
6946	3892	264029
6947	3892	244733
6948	3892	565428
6949	3892	395152
6950	3892	295246
6951	3892	205865
6952	3892	169275
6953	3892	421652
6954	3893	402404
6955	3893	3047
6956	3893	529689
6957	3894	426705
6958	3894	78825
6959	3895	45970
6960	3895	403977
6961	3895	274833
6962	3896	324445
6963	3896	68842
6964	3900	563009
6965	3900	96268
6966	3900	103093
6967	3900	577323
6968	3900	248615
6969	3900	26816
6970	3900	546070
6971	3900	187010
6972	3900	229572
6973	3900	123557
6974	3903	504301
6975	3903	414189
6976	3903	210514
6977	3904	569342
6978	3905	583666
6979	3905	414363
6980	3906	306189
6981	3906	301547
6982	3906	559768
6983	3908	586649
6984	3908	358770
6985	3909	404352
6986	3909	200690
6987	3909	312248
6988	3909	404356
6989	3909	374400
6990	3909	61586
6991	3909	514003
6992	3909	193459
6993	3909	245616
6994	3909	353028
6995	3910	150692
6996	3910	153348
6997	3912	89662
6998	3913	512699
6999	3913	564206
7000	3913	555812
7001	3913	329277
7002	3913	27484
7003	3913	2348
7004	3914	155358
7005	3914	497606
7006	3915	233007
7007	3915	115817
7008	3915	181792
7009	3915	11979
7010	3916	278889
7011	3917	54827
7012	3918	268777
7013	3918	390461
7014	3918	450031
7015	3919	105343
7016	3919	501748
7017	3920	49614
7018	3920	290979
7019	3923	430100
7020	3924	214518
7021	3924	592785
7022	3924	213081
7023	3924	220644
7024	3925	273645
7025	3925	591812
7026	3925	494034
7027	3925	570611
7028	3925	133728
7029	3925	1962
7030	3931	1897
7031	3932	107697
7032	3932	527443
7033	3933	543996
7034	3933	459647
7035	3933	319568
7036	3933	225853
7037	3934	457034
7038	3934	122952
7039	3934	209604
7040	3934	201769
7041	3935	361263
7042	3935	361646
7043	3935	57211
7044	3935	2755
7045	3935	403969
7046	3935	466342
7047	3935	541298
7048	3935	24864
7049	3935	438893
7050	3935	174941
7051	3935	573138
7052	3935	318045
7053	3937	250672
7054	3937	571918
7055	3938	99463
7056	3938	508343
7057	3938	162633
7058	3938	371513
7059	3938	251740
7060	3939	446117
7061	3939	156832
7062	3940	259780
7063	3940	439779
7064	3940	43152
7065	3941	519633
7066	3941	582340
7067	3941	442133
7068	3942	72722
7069	3943	357481
7070	3943	500671
7071	3943	494116
7072	3943	115172
7073	3943	334137
7074	3944	250571
7075	3944	217804
7076	3944	452121
7077	3944	75300
7078	3944	402441
7079	3944	499483
7080	3944	294828
7081	3944	197526
7082	3946	555732
7083	3949	403357
7084	3949	21319
7085	3949	430044
7086	3949	35159
7087	3949	410476
7088	3950	61170
7089	3950	127743
7090	3950	275943
7091	3950	274165
7092	3950	440039
7093	3951	277311
7094	3952	163896
7095	3952	359713
7096	3953	426960
7097	3956	431395
7098	3956	319331
7099	3957	268423
7100	3957	453639
7101	3957	311782
7102	3959	573523
7103	3960	14493
7104	3962	340815
7105	3962	534796
7106	3962	104661
7107	3962	587111
7108	3963	461018
7109	3963	451301
7110	3963	113623
7111	3964	550643
7112	3964	515193
7113	3964	227955
7114	3965	578677
7115	3966	173790
7116	3966	104563
7117	3967	479616
7118	3967	311655
7119	3968	34338
7120	3969	192540
7121	3970	488994
7122	3971	278168
7123	3971	449969
7124	3971	46936
7125	3971	314335
7126	3971	312211
7127	3971	330533
7128	3971	26339
7129	3971	222095
7130	3973	444640
7131	3973	294077
7132	3973	9830
7133	3973	380595
7134	3974	242027
7135	3974	158515
7136	3974	482235
7137	3977	386404
7138	3977	395690
7139	3977	403450
7140	3977	484711
7141	3978	99865
7142	3978	59372
7143	3978	513079
7144	3979	589132
7145	3979	519297
7146	3979	304461
7147	3979	3623
7148	3979	425680
7149	3979	114979
7150	3982	76856
7151	3982	282456
7152	3982	540619
7153	3982	284832
7154	3984	84422
7155	3984	384361
7156	3985	129309
7157	3987	14781
7158	3988	172336
7159	3989	384627
7160	3989	143334
7161	3990	77658
7162	3990	285885
7163	3990	426906
7164	3990	199527
7165	3992	7625
7166	3992	257757
7167	3992	180677
7168	3992	492627
7169	3992	464843
7170	3992	148335
7171	3992	115118
7172	3992	580313
7173	3993	222635
7174	3993	189006
7175	3993	137353
7176	3995	427032
7177	3995	278734
7178	3995	297900
7179	3995	506909
7180	3995	230208
7181	3996	346387
7182	3996	229528
7183	3997	442241
7184	3997	495962
7185	3997	536132
7186	3997	253373
7187	3998	422295
7188	3998	510233
7189	3998	422876
7190	3999	385121
7191	3999	127004
7192	4000	35053
7193	4000	238963
7194	4000	267904
7195	4000	438582
7196	4000	353865
7197	4000	593879
7198	4001	166495
7199	4002	396332
7200	4002	89015
7201	4002	272909
7202	4002	167270
7203	4002	436997
7204	4002	245561
7205	4002	328681
7206	4002	552178
7207	4002	327151
7208	4003	183531
7209	4005	324066
7210	4005	402046
7211	4006	79153
7212	4006	259897
7213	4006	458917
7214	4007	556220
7215	4007	388704
7216	4007	521657
7217	4008	100668
7218	4008	32749
7219	4008	466587
7220	4011	136367
7221	4011	470
7222	4011	67699
7223	4013	497764
7224	4013	141405
7225	4013	290782
7226	4015	175019
7227	4015	146218
7228	4016	208934
7229	4016	111033
7230	4017	93882
7231	4018	47946
7232	4018	403017
7233	4018	225815
7234	4018	477630
7235	4019	287991
7236	4019	379948
7237	4019	332749
7238	4019	6881
7239	4019	125477
7240	4020	30623
7241	4021	309868
7242	4021	62655
7243	4021	247064
7244	4021	528126
7245	4021	577479
7246	4021	56392
7247	4021	7668
7248	4021	63054
7249	4024	570318
7250	4024	38712
7251	4025	274900
7252	4028	451849
7253	4028	540811
7254	4028	431481
7255	4028	158922
7256	4028	599020
7257	4028	122382
7258	4028	92406
7259	4029	324386
7260	4029	208783
7261	4029	63649
7262	4031	115741
7263	4032	24231
7264	4032	92370
7265	4032	448067
7266	4033	25817
7267	4033	440123
7268	4036	322049
7269	4036	348982
7270	4036	6891
7271	4036	384644
7272	4036	21810
7273	4036	235004
7274	4036	530548
7275	4036	408983
7276	4037	10275
7277	4037	298099
7278	4038	253489
7279	4038	241099
7280	4038	41165
7281	4038	538607
7282	4038	177757
7283	4038	339326
7284	4038	502389
7285	4038	402852
7286	4039	304081
7287	4039	314252
7288	4039	132078
7289	4039	86855
7290	4039	43614
7291	4040	354136
7292	4041	253374
7293	4041	506618
7294	4042	312369
7295	4042	52438
7296	4042	333102
7297	4042	387011
7298	4042	4976
7299	4042	383827
7300	4042	356374
7301	4044	129350
7302	4044	505467
7303	4044	4038
7304	4044	452148
7305	4044	303011
7306	4044	494706
7307	4044	186735
7308	4044	10483
7309	4044	549759
7310	4045	293652
7311	4045	518624
7312	4046	232544
7313	4047	417840
7314	4047	452175
7315	4047	77652
7316	4047	324779
7317	4048	357103
7318	4048	285064
7319	4050	192495
7320	4050	556668
7321	4050	236082
7322	4050	358090
7323	4050	598356
7324	4050	545800
7325	4050	129027
7326	4050	350151
7327	4050	236334
7328	4050	147243
7329	4050	587193
7330	4050	354135
7331	4050	65313
7332	4050	251065
7333	4050	248678
7334	4051	14065
7335	4053	533311
7336	4053	278638
7337	4054	530938
7338	4055	151994
7339	4055	276032
7340	4055	29298
7341	4056	514697
7342	4057	259282
7343	4058	587727
7344	4058	415616
7345	4058	69005
7346	4058	484683
7347	4058	265231
7348	4058	364131
7349	4058	455698
7350	4059	260363
7351	4059	210653
7352	4059	89947
7353	4059	571713
7354	4059	295637
7355	4059	62719
7356	4060	422094
7357	4060	466442
7358	4061	302448
7359	4061	487890
7360	4062	73283
7361	4062	462618
7362	4062	195100
7363	4062	470357
7364	4062	397290
7365	4062	521641
7366	4062	85222
7367	4064	79119
7368	4064	351154
7369	4064	450922
7370	4065	201884
7371	4065	484327
7372	4065	520165
7373	4065	436948
7374	4067	248019
7375	4067	560447
7376	4067	355532
7377	4067	485725
7378	4067	474006
7379	4067	430877
7380	4069	575046
7381	4069	110729
7382	4070	211942
7383	4070	54190
7384	4070	127689
7385	4071	129875
7386	4073	274683
7387	4073	490113
7388	4073	165767
7389	4074	535688
7390	4074	190427
7391	4074	458988
7392	4074	595541
7393	4074	7915
7394	4075	292475
7395	4076	259373
7396	4077	166313
7397	4077	85749
7398	4077	3040
7399	4078	43450
7400	4078	134224
7401	4078	43731
7402	4079	355716
7403	4079	95890
7404	4079	521951
7405	4081	371839
7406	4082	67425
7407	4082	364411
7408	4082	306197
7409	4083	436091
7410	4083	27081
7411	4083	569632
7412	4083	284935
7413	4084	250028
7414	4084	308633
7415	4085	561535
7416	4085	299062
7417	4086	234488
7418	4087	393418
7419	4087	249869
7420	4087	105231
7421	4088	394791
7422	4088	259930
7423	4088	157038
7424	4088	90406
7425	4088	491482
7426	4089	584796
7427	4089	501856
7428	4089	189612
7429	4090	3312
7430	4090	315286
7431	4091	158488
7432	4091	24309
7433	4091	447123
7434	4091	86280
7435	4091	82209
7436	4091	55822
7437	4097	355620
7438	4097	407145
7439	4098	67021
7440	4098	392137
7441	4099	532260
7442	4100	153251
7443	4100	412502
7444	4101	276323
7445	4102	554734
7446	4102	241101
7447	4102	39115
7448	4102	448699
7449	4103	440270
7450	4104	181582
7451	4105	166412
7452	4105	25096
7453	4106	56732
7454	4106	524495
7455	4106	327060
7456	4106	10531
7457	4107	24668
7458	4108	239030
7459	4108	111531
7460	4109	128281
7461	4110	281167
7462	4110	263633
7463	4111	227300
7464	4112	472515
7465	4112	158946
7466	4112	228100
7467	4113	508417
7468	4115	302010
7469	4115	327288
7470	4115	528988
7471	4115	88698
7472	4115	376878
7473	4115	68519
7474	4115	245752
7475	4115	179668
7476	4115	198119
7477	4115	168315
7478	4116	234674
7479	4116	109149
7480	4118	25605
7481	4119	493671
7482	4119	579235
7483	4119	151811
7484	4119	573760
7485	4120	142960
7486	4120	296408
7487	4120	52706
7488	4120	364267
7489	4120	268034
7490	4121	348250
7491	4121	576214
7492	4122	333966
7493	4122	357319
7494	4123	591714
7495	4124	525056
7496	4124	136860
7497	4125	344648
7498	4125	72046
7499	4126	583552
7500	4128	448260
7501	4128	340624
7502	4128	231917
7503	4131	322417
7504	4131	509879
7505	4132	515815
7506	4133	375199
7507	4133	318411
7508	4133	375876
7509	4134	451248
7510	4134	310433
7511	4134	326533
7512	4135	328699
7513	4136	374602
7514	4136	37558
7515	4137	367397
7516	4137	264341
7517	4138	328157
7518	4138	405985
7519	4138	204479
7520	4138	329005
7521	4138	218731
7522	4139	376579
7523	4139	551485
7524	4140	324661
7525	4140	493366
7526	4141	428111
7527	4142	586930
7528	4142	544020
7529	4142	203926
7530	4142	61346
7531	4143	81132
7532	4143	338175
7533	4144	315304
7534	4144	23955
7535	4145	454068
7536	4147	152910
7537	4147	554255
7538	4147	290585
7539	4147	215708
7540	4147	448375
7541	4147	501461
7542	4148	36534
7543	4151	152845
7544	4151	237907
7545	4153	459596
7546	4154	355605
7547	4154	257483
7548	4156	17731
7549	4158	416487
7550	4159	250873
7551	4160	102620
7552	4160	87915
7553	4161	457569
7554	4161	453847
7555	4161	522341
7556	4161	7243
7557	4161	336221
7558	4161	110400
7559	4162	514681
7560	4162	335064
7561	4163	221319
7562	4164	130812
7563	4164	458740
7564	4165	574616
7565	4165	225682
7566	4166	318140
7567	4166	409552
7568	4166	258268
7569	4166	241860
7570	4166	84560
7571	4166	141365
7572	4166	339989
7573	4166	279713
7574	4166	168968
7575	4167	228800
7576	4167	64613
7577	4168	223359
7578	4168	487162
7579	4170	149962
7580	4172	228211
7581	4172	133486
7582	4172	553293
7583	4172	425288
7584	4173	354553
7585	4174	566669
7586	4174	398262
7587	4176	578780
7588	4176	327984
7589	4176	493201
7590	4176	217715
7591	4176	548340
7592	4176	120604
7593	4176	496213
7594	4176	34609
7595	4177	402939
7596	4178	393823
7597	4178	35511
7598	4178	450860
7599	4178	191668
7600	4179	278196
7601	4182	420265
7602	4182	143236
7603	4182	119244
7604	4182	371624
7605	4182	110732
7606	4182	329217
7607	4182	573067
7608	4182	108814
7609	4183	578427
7610	4188	468108
7611	4190	147251
7612	4190	70575
7613	4191	515652
7614	4191	107097
7615	4193	272547
7616	4193	239509
7617	4193	329023
7618	4193	584633
7619	4197	248817
7620	4197	414772
7621	4197	773
7622	4200	129480
7623	4200	328443
7624	4200	187201
7625	4201	350366
7626	4201	100792
7627	4201	171197
7628	4201	549763
7629	4201	137073
7630	4201	384000
7631	4201	236444
7632	4202	19606
7633	4202	116921
7634	4204	525347
7635	4204	164059
7636	4205	79777
7637	4205	134239
7638	4205	540451
7639	4206	498163
7640	4206	361172
7641	4206	111266
7642	4206	150102
7643	4206	440103
7644	4206	26122
7645	4208	399083
7646	4208	49602
7647	4208	14035
7648	4210	59225
7649	4210	32764
7650	4210	267176
7651	4210	117578
7652	4210	441904
7653	4213	346389
7654	4213	214542
7655	4214	347586
7656	4215	127434
7657	4215	578983
7658	4215	379492
7659	4215	587032
7660	4215	310629
7661	4216	523406
7662	4216	2234
7663	4218	44555
7664	4218	386162
7665	4218	72054
7666	4219	208623
7667	4219	558670
7668	4219	124479
7669	4220	154229
7670	4222	42334
7671	4222	355990
7672	4223	232491
7673	4223	1311
7674	4223	313839
7675	4223	591007
7676	4223	133185
7677	4223	209497
7678	4224	11230
7679	4224	21314
7680	4224	412781
7681	4224	362102
7682	4224	427411
7683	4224	213561
7684	4224	104741
7685	4227	499875
7686	4227	427991
7687	4231	419038
7688	4231	84610
7689	4231	125699
7690	4233	16270
7691	4233	590836
7692	4233	154886
7693	4233	31377
7694	4233	187129
7695	4234	446506
7696	4234	437182
7697	4234	160011
7698	4234	590623
7699	4234	278611
7700	4234	243571
7701	4234	244408
7702	4234	161301
7703	4234	111054
